,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
6329,1-728461114,Accepted-In Progress,2012-04-20 21:01:51,2012-04-20,Tarun,Org line C,High impact,,Fri,2012-04-20 21:01:51,2012-05-19 05:14:41,28
6332,1-728470722,Accepted-In Progress,2012-04-20 22:04:29,2012-04-20,Åsa,Org line A2,Major impact,,Fri,2012-04-20 22:04:29,2012-05-30 17:44:57,39
6333,1-728470722,Accepted-Assigned,2012-04-20 22:05:30,2012-04-20,Åsa,Org line A2,Major impact,,Fri,2012-04-20 22:04:29,2012-05-30 17:44:57,39
6320,1-726517211,Accepted-Assigned,2012-04-20 22:10:12,2012-04-20,Patrik,Org line C,Medium impact,,Fri,2012-04-19 17:15:21,2012-05-09 19:50:05,20
4567,1-644992956,Completed-Closed,2012-04-20 22:15:47,2012-04-20,Kåre,Org line C,High impact,,Fri,2012-01-19 00:02:14,2012-04-20 22:15:47,92
5433,1-690447511,Completed-Closed,2012-04-20 22:16:56,2012-04-20,Björn,Org line C,High impact,,Fri,2012-03-01 00:47:32,2012-04-20 22:16:56,50
6334,1-728470722,Queued-Awaiting Assignment,2012-04-20 22:32:59,2012-04-20,Jaroslaw,Org line A2,Major impact,,Fri,2012-04-20 22:04:29,2012-05-30 17:44:57,39
6335,1-728470722,Queued-Awaiting Assignment,2012-04-20 23:01:19,2012-04-20,Hongjae,Org line A2,Major impact,,Fri,2012-04-20 22:04:29,2012-05-30 17:44:57,39
6013,1-704650867,Accepted-Wait,2012-04-20 23:46:23,2012-04-20,Pascal,Org line C,High impact,,Fri,2012-03-29 16:29:34,2012-05-04 22:51:55,36
6255,1-719199254,Accepted-In Progress,2012-04-21 00:05:40,2012-04-21,Harshavardhan,Org line G4,Medium impact,,Sat,2012-04-16 21:57:54,2012-05-17 21:34:01,30
6256,1-719199254,Completed-Closed,2012-04-21 00:06:14,2012-04-21,Harshavardhan,Org line G4,Medium impact,,Sat,2012-04-16 21:57:54,2012-05-17 21:34:01,30
5874,1-700566882,Completed-Closed,2012-04-21 00:56:16,2012-04-21,Fredrik,Org line C,Major impact,,Sat,2012-03-22 01:12:40,2012-04-21 00:56:16,29
1291,1-430150814,Completed-Closed,2012-04-21 01:01:22,2012-04-21,Fabricio,Org line A2,Medium impact,,Sat,2010-12-14 23:35:45,2012-04-21 01:01:22,493
6351,1-728649379,Accepted-In Progress,2012-04-21 01:32:44,2012-04-21,Jörgen,Org line A2,High impact,,Sat,2012-04-21 01:32:44,2012-04-21 01:47:59,0
3947,1-621393223,Accepted-In Progress,2012-04-21 01:34:45,2012-04-21,Thiago,Org line B,Medium impact,,Sat,2011-12-09 20:38:35,2012-04-21 01:34:51,133
3948,1-621393223,Completed-Closed,2012-04-21 01:34:51,2012-04-21,Thiago,Org line B,Medium impact,,Sat,2011-12-09 20:38:35,2012-04-21 01:34:51,133
6352,1-728649379,Completed-Closed,2012-04-21 01:47:59,2012-04-21,Jörgen,Org line A2,High impact,,Sat,2012-04-21 01:32:44,2012-04-21 01:47:59,0
6342,1-728630851,Queued-Awaiting Assignment,2012-04-21 02:03:47,2012-04-21,Jonas,Org line C,High impact,,Sat,2012-04-21 02:03:47,2012-05-12 06:14:03,21
6347,1-728641711,Accepted-In Progress,2012-04-21 02:13:58,2012-04-21,Stephen,Org line C,High impact,,Sat,2012-04-21 02:13:58,2012-05-14 22:51:02,23
6348,1-728641711,Queued-Awaiting Assignment,2012-04-21 02:26:35,2012-04-21,Stephen,Org line C,High impact,,Sat,2012-04-21 02:13:58,2012-05-14 22:51:02,23
6336,1-728470722,Accepted-Assigned,2012-04-23 09:06:25,2012-04-23,Avinash,Org line A2,Major impact,,Mon,2012-04-20 22:04:29,2012-05-30 17:44:57,39
6337,1-728470722,Queued-Awaiting Assignment,2012-04-23 15:24:33,2012-04-23,Jenny,Org line A2,Major impact,,Mon,2012-04-20 22:04:29,2012-05-30 17:44:57,39
5358,1-688380091,Accepted-Assigned,2012-04-23 17:14:54,2012-04-23,Bob,Org line A2,Medium impact,,Mon,2012-02-27 16:50:38,2012-05-18 02:05:32,80
6355,1-729440922,Accepted-In Progress,2012-04-23 17:29:47,2012-04-23,Shin,Org line C,Major impact,,Mon,2012-04-23 17:29:47,2012-04-25 19:20:11,2
5254,1-685300128,Completed-Closed,2012-04-23 18:07:28,2012-04-23,Joakim,Org line C,High impact,,Mon,2012-02-22 01:21:18,2012-04-23 18:07:28,61
6353,1-729423803,Accepted-In Progress,2012-04-23 18:11:42,2012-04-23,Klas,Org line C,Major impact,,Mon,2012-04-23 18:11:42,2012-05-24 21:24:32,31
6287,1-722041657,Completed-Closed,2012-04-23 18:52:52,2012-04-23,Venkanna,Org line C,Major impact,,Mon,2012-04-18 18:19:44,2012-04-23 18:52:52,5
3639,1-616977258,Accepted-In Progress,2012-04-23 19:06:44,2012-04-23,Niklas,Org line A2,Low impact,,Mon,2011-11-25 21:33:57,2012-04-23 19:07:42,149
3640,1-616977258,Completed-Closed,2012-04-23 19:07:42,2012-04-23,Niklas,Org line A2,Low impact,,Mon,2011-11-25 21:33:57,2012-04-23 19:07:42,149
4179,1-627936524,Completed-Closed,2012-04-23 19:20:55,2012-04-23,Bertil,Org line A2,Low impact,,Mon,2011-12-22 19:03:52,2012-04-23 19:20:55,123
3418,1-602464818,Completed-Closed,2012-04-23 21:37:01,2012-04-23,Grzegorz,Org line A2,Medium impact,,Mon,2011-11-05 01:13:21,2012-04-23 21:37:01,170
4167,1-627532005,Completed-Closed,2012-04-23 21:38:19,2012-04-23,Grzegorz,Org line A2,High impact,,Mon,2011-12-21 23:33:20,2012-04-23 21:38:19,123
4817,1-658594692,Completed-Closed,2012-04-23 21:39:22,2012-04-23,Grzegorz,Org line A2,Medium impact,,Mon,2012-02-03 23:55:04,2012-04-23 21:39:22,79
5284,1-686642441,Accepted-Assigned,2012-04-23 22:30:03,2012-04-23,Gustav,Org line G4,High impact,,Mon,2012-02-23 00:23:03,2012-04-23 22:31:53,60
5285,1-686642441,Accepted-In Progress,2012-04-23 22:30:08,2012-04-23,David,Org line G4,High impact,,Mon,2012-02-23 00:23:03,2012-04-23 22:31:53,60
5286,1-686642441,Completed-Closed,2012-04-23 22:31:53,2012-04-23,David,Org line G4,High impact,,Mon,2012-02-23 00:23:03,2012-04-23 22:31:53,60
6196,1-715660478,Completed-Closed,2012-04-23 22:37:54,2012-04-23,Martin,Org line C,Major impact,,Mon,2012-04-10 22:13:57,2012-04-23 22:37:54,13
6359,1-729711756,Accepted-In Progress,2012-04-23 23:24:45,2012-04-23,Maria,Org line A2,Medium impact,,Mon,2012-04-23 23:24:45,2012-05-10 01:27:57,16
3996,1-622847448,Accepted-In Progress,2012-04-23 23:31:16,2012-04-23,Håkan,Org line A2,Medium impact,,Mon,2011-12-14 00:36:57,2012-04-23 23:32:27,131
3997,1-622847448,Completed-Closed,2012-04-23 23:32:27,2012-04-23,Håkan,Org line A2,Medium impact,,Mon,2011-12-14 00:36:57,2012-04-23 23:32:27,131
5716,1-697366925,Completed-Closed,2012-04-23 23:52:14,2012-04-23,Samira,Org line G4,Medium impact,,Mon,2012-03-14 20:56:15,2012-04-23 23:52:14,40
6343,1-728630851,Accepted-Assigned,2012-04-23 23:57:50,2012-04-23,Jonas,Org line C,High impact,,Mon,2012-04-21 02:03:47,2012-05-12 06:14:03,21
6357,1-729635576,Accepted-In Progress,2012-04-24 00:04:18,2012-04-24,Pai,Org line C,Medium impact,,Tue,2012-04-24 00:04:18,2012-05-18 20:11:18,24
6314,1-722742993,Completed-Closed,2012-04-24 00:52:04,2012-04-24,Edward,Org line C,High impact,,Tue,2012-04-19 07:31:13,2012-04-24 00:52:04,4
6361,1-729826369,Accepted-In Progress,2012-04-24 00:56:04,2012-04-24,Ewa,Org line G3,High impact,,Tue,2012-04-24 00:56:04,2012-04-24 00:59:57,0
6362,1-729826369,Completed-Closed,2012-04-24 00:59:57,2012-04-24,Ewa,Org line G3,High impact,,Tue,2012-04-24 00:56:04,2012-04-24 00:59:57,0
6363,1-729966151,Accepted-In Progress,2012-04-24 02:15:33,2012-04-24,Kåre,Org line C,Medium impact,,Tue,2012-04-24 02:15:33,2012-05-03 23:46:11,9
6349,1-728641711,Accepted-In Progress,2012-04-24 04:26:56,2012-04-24,Stephen,Org line C,High impact,,Tue,2012-04-21 02:13:58,2012-05-14 22:51:02,23
6365,1-730084841,Queued-Awaiting Assignment,2012-04-24 08:48:09,2012-04-24,Vesa,Org line C,Major impact,,Tue,2012-04-24 08:48:09,2012-04-24 09:09:14,0
6368,1-730084875,Accepted-In Progress,2012-04-24 09:05:25,2012-04-24,Vesa,Org line C,Major impact,,Tue,2012-04-24 09:05:25,2012-05-03 01:23:13,8
6369,1-730084875,Queued-Awaiting Assignment,2012-04-24 09:06:50,2012-04-24,Vesa,Org line C,Major impact,,Tue,2012-04-24 09:05:25,2012-05-03 01:23:13,8
6366,1-730084841,Accepted-In Progress,2012-04-24 09:08:35,2012-04-24,Himanshu,Org line C,Major impact,,Tue,2012-04-24 08:48:09,2012-04-24 09:09:14,0
6367,1-730084841,Completed-Closed,2012-04-24 09:09:14,2012-04-24,Himanshu,Org line C,Major impact,,Tue,2012-04-24 08:48:09,2012-04-24 09:09:14,0
6207,1-716154984,Completed-Closed,2012-04-24 17:07:44,2012-04-24,Tarun,Org line C,High impact,,Tue,2012-04-11 16:38:08,2012-04-24 17:07:44,13
1686,1-512654811,Accepted-In Progress,2012-04-24 17:44:35,2012-04-24,Stephane,Org line A2,Medium impact,,Tue,2011-04-04 20:41:59,2012-04-24 17:46:08,385
1687,1-512654811,Completed-Closed,2012-04-24 17:46:08,2012-04-24,Stephane,Org line A2,Medium impact,,Tue,2011-04-04 20:41:59,2012-04-24 17:46:08,385
6370,1-730084875,Accepted-In Progress,2012-04-24 18:15:22,2012-04-24,Björn,Org line C,Major impact,,Tue,2012-04-24 09:05:25,2012-05-03 01:23:13,8
2983,1-579425746,Completed-Closed,2012-04-24 18:17:50,2012-04-24,Pradeesh,Org line C,Medium impact,,Tue,2011-09-30 20:13:32,2012-04-24 18:17:50,206
6372,1-730644447,Accepted-In Progress,2012-04-24 19:49:59,2012-04-24,Ewa,Org line G3,Medium impact,,Tue,2012-04-24 19:49:59,2012-04-24 19:55:03,0
6373,1-730644447,Completed-Closed,2012-04-24 19:55:03,2012-04-24,Ewa,Org line G3,Medium impact,,Tue,2012-04-24 19:49:59,2012-04-24 19:55:03,0
2466,1-546838031,Completed-Closed,2012-04-24 21:58:43,2012-04-24,Tomas,Org line C,Medium impact,,Tue,2011-08-10 02:06:57,2012-04-24 21:58:43,258
6374,1-730923421,Accepted-In Progress,2012-04-24 23:09:13,2012-04-24,Kamal,Org line C,Low impact,,Tue,2012-04-24 23:09:13,2012-05-11 01:56:14,16
6375,1-730923421,Accepted-Wait,2012-04-24 23:09:47,2012-04-24,Kamal,Org line C,Low impact,,Tue,2012-04-24 23:09:13,2012-05-11 01:56:14,16
1670,1-511755003,Accepted-In Progress,2012-04-24 23:11:52,2012-04-24,James,Org line V11,High impact,,Tue,2011-03-31 20:47:33,2012-04-24 23:13:25,390
1671,1-511755003,Completed-Closed,2012-04-24 23:13:25,2012-04-24,James,Org line V11,High impact,,Tue,2011-03-31 20:47:33,2012-04-24 23:13:25,390
1709,1-513395204,Accepted-In Progress,2012-04-24 23:14:09,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-06 01:54:14,2012-04-24 23:14:22,384
1710,1-513395204,Completed-Closed,2012-04-24 23:14:22,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-06 01:54:14,2012-04-24 23:14:22,384
1725,1-514311011,Accepted-In Progress,2012-04-24 23:15:41,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-07 23:10:06,2012-04-24 23:15:43,383
1726,1-514311011,Completed-Closed,2012-04-24 23:15:43,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-07 23:10:06,2012-04-24 23:15:43,383
1732,1-514712116,Accepted-In Progress,2012-04-24 23:16:44,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-08 21:23:18,2012-04-24 23:16:46,382
1733,1-514712116,Completed-Closed,2012-04-24 23:16:46,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-08 21:23:18,2012-04-24 23:16:46,382
1985,1-525477138,Accepted-In Progress,2012-04-24 23:29:31,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-05-13 21:10:04,2012-04-24 23:29:51,347
1986,1-525477138,Completed-Closed,2012-04-24 23:29:51,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-05-13 21:10:04,2012-04-24 23:29:51,347
6266,1-719517578,Completed-Closed,2012-04-24 23:30:27,2012-04-24,James,Org line V11,Medium impact,,Tue,2012-04-17 05:37:39,2012-04-24 23:30:27,7
4404,1-639009338,Accepted-In Progress,2012-04-24 23:31:03,2012-04-24,James,Org line V11,Medium impact,,Tue,2012-01-12 02:21:57,2012-04-24 23:33:37,103
4405,1-639009338,Completed-Closed,2012-04-24 23:33:37,2012-04-24,James,Org line V11,Medium impact,,Tue,2012-01-12 02:21:57,2012-04-24 23:33:37,103
1666,1-510423612,Accepted-In Progress,2012-04-24 23:35:07,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-03-25 21:59:02,2012-04-24 23:35:09,396
1667,1-510423612,Completed-Closed,2012-04-24 23:35:09,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-03-25 21:59:02,2012-04-24 23:35:09,396
1722,1-514223574,Accepted-In Progress,2012-04-24 23:36:13,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-07 21:21:34,2012-04-24 23:36:15,383
1723,1-514223574,Completed-Closed,2012-04-24 23:36:15,2012-04-24,James,Org line V11,Medium impact,,Tue,2011-04-07 21:21:34,2012-04-24 23:36:15,383
6237,1-718031374,Accepted-In Progress,2012-04-24 23:36:45,2012-04-24,James,Org line V11,Medium impact,,Tue,2012-04-14 00:09:26,2012-04-24 23:36:59,10
6238,1-718031374,Completed-Closed,2012-04-24 23:36:59,2012-04-24,James,Org line V11,Medium impact,,Tue,2012-04-14 00:09:26,2012-04-24 23:36:59,10
6377,1-730961258,Accepted-In Progress,2012-04-24 23:46:35,2012-04-24,Jörgen,Org line A2,Major impact,,Tue,2012-04-24 23:46:35,2012-05-08 16:38:40,13
4836,1-659239126,Completed-Closed,2012-04-25 00:29:36,2012-04-25,Pär,Org line A2,Medium impact,,Wed,2012-02-06 19:32:53,2012-04-25 00:29:36,78
337,1-364018090,Completed-Closed,2012-04-25 02:18:24,2012-04-25,Celine,Org line C,Major impact,,Wed,2010-03-31 02:13:33,2012-04-25 02:18:24,756
462,1-370436092,Accepted-Assigned,2012-04-25 02:21:03,2012-04-25,Marie Anne,Org line C,Major impact,,Wed,2010-04-29 17:23:20,2012-04-26 03:07:27,727
5571,1-694338411,Completed-Closed,2012-04-25 17:35:42,2012-04-25,Helena,Org line C,Medium impact,,Wed,2012-03-07 20:52:55,2012-04-25 17:35:42,48
5592,1-694464235,Completed-Closed,2012-04-25 17:42:09,2012-04-25,Stefan,Org line C,Low impact,,Wed,2012-03-07 23:26:08,2012-04-25 17:42:09,48
6379,1-731792664,Accepted-In Progress,2012-04-25 18:34:38,2012-04-25,Bikshamaiah,Org line C,Medium impact,,Wed,2012-04-25 18:34:38,2012-04-25 19:24:33,0
6381,1-731908702,Accepted-In Progress,2012-04-25 18:50:00,2012-04-25,Bikshamaiah,Org line C,Medium impact,,Wed,2012-04-25 18:50:00,2012-04-30 20:29:39,5
6356,1-729440922,Completed-Closed,2012-04-25 19:20:11,2012-04-25,Shin,Org line C,Major impact,,Wed,2012-04-23 17:29:47,2012-04-25 19:20:11,2
6382,1-731908702,Accepted-In Progress,2012-04-25 19:23:14,2012-04-25,Bikshamaiah,Org line C,Medium impact,,Wed,2012-04-25 18:50:00,2012-04-30 20:29:39,5
6380,1-731792664,Completed-Closed,2012-04-25 19:24:33,2012-04-25,Bikshamaiah,Org line C,Medium impact,,Wed,2012-04-25 18:34:38,2012-04-25 19:24:33,0
1007,1-406010922,Queued-Awaiting Assignment,2012-04-25 21:19:22,2012-04-25,Agneta,Org line A2,High impact,,Wed,2010-10-01 21:18:17,2012-05-15 21:34:53,592
554,1-374379174,Accepted-In Progress,2012-04-25 21:32:00,2012-04-25,Lars,Org line A2,Major impact,,Wed,2010-05-19 19:58:36,2012-04-25 21:32:25,707
1008,1-406010922,Accepted-Assigned,2012-04-25 21:32:24,2012-04-25,Valter,Org line A2,High impact,,Wed,2010-10-01 21:18:17,2012-05-15 21:34:53,592
555,1-374379174,Completed-Closed,2012-04-25 21:32:25,2012-04-25,Lars,Org line A2,Major impact,,Wed,2010-05-19 19:58:36,2012-04-25 21:32:25,707
1927,1-523027945,Accepted-In Progress,2012-04-25 21:54:18,2012-04-25,Michael,Org line A2,Medium impact,,Wed,2011-05-04 22:57:47,2012-04-25 21:55:34,356
1928,1-523027945,Completed-Closed,2012-04-25 21:55:34,2012-04-25,Michael,Org line A2,Medium impact,,Wed,2011-05-04 22:57:47,2012-04-25 21:55:34,356
4797,1-657874936,Accepted-In Progress,2012-04-25 21:57:53,2012-04-25,Michael,Org line A2,Medium impact,,Wed,2012-02-02 22:11:25,2012-04-25 21:58:49,82
4798,1-657874936,Completed-Closed,2012-04-25 21:58:49,2012-04-25,Michael,Org line A2,Medium impact,,Wed,2012-02-02 22:11:25,2012-04-25 21:58:49,82
4911,1-660648920,Completed-Closed,2012-04-25 22:05:42,2012-04-25,Kenneth,Org line A2,Medium impact,,Wed,2012-02-08 17:40:09,2012-04-25 22:05:42,77
5662,1-696057890,Completed-Closed,2012-04-25 22:06:39,2012-04-25,Steve,Org line C,Medium impact,,Wed,2012-03-12 21:47:22,2012-04-25 22:06:39,44
5933,1-702501532,Completed-Closed,2012-04-25 22:15:38,2012-04-25,Raul,Org line C,Medium impact,,Wed,2012-03-26 23:42:00,2012-04-25 22:15:38,29
5175,1-681929091,Accepted-Assigned,2012-04-25 22:15:52,2012-04-25,Mattias,Org line C,Medium impact,,Wed,2012-02-17 18:50:35,2012-04-25 23:25:41,68
5942,1-702673026,Completed-Closed,2012-04-25 22:24:42,2012-04-25,Raul,Org line C,Medium impact,,Wed,2012-03-27 02:39:42,2012-04-25 22:24:42,29
5176,1-681929091,Accepted-In Progress,2012-04-25 23:23:48,2012-04-25,Martin,Org line C,Medium impact,,Wed,2012-02-17 18:50:35,2012-04-25 23:25:41,68
5177,1-681929091,Completed-Closed,2012-04-25 23:25:41,2012-04-25,Martin,Org line C,Medium impact,,Wed,2012-02-17 18:50:35,2012-04-25 23:25:41,68
5867,1-700498223,Accepted-In Progress,2012-04-25 23:38:30,2012-04-25,Rijin,Org line B,Medium impact,,Wed,2012-03-21 23:35:02,2012-04-25 23:54:28,35
6271,1-720000146,Accepted-In Progress,2012-04-25 23:44:11,2012-04-25,Charlotte,Org line G4,Medium impact,,Wed,2012-04-17 17:01:12,2012-04-25 23:49:11,8
6272,1-720000146,Completed-Closed,2012-04-25 23:49:11,2012-04-25,Charlotte,Org line G4,Medium impact,,Wed,2012-04-17 17:01:12,2012-04-25 23:49:11,8
5868,1-700498223,Completed-Closed,2012-04-25 23:54:28,2012-04-25,Rijin,Org line B,Medium impact,,Wed,2012-03-21 23:35:02,2012-04-25 23:54:28,35
3615,1-615905511,Completed-Closed,2012-04-26 00:00:33,2012-04-26,Joakim,Org line C,High impact,,Thu,2011-11-24 16:34:09,2012-04-26 00:00:33,153
5095,1-675150672,Accepted-Assigned,2012-04-26 00:04:42,2012-04-26,Peter,Org line A2,Major impact,,Thu,2012-02-15 20:26:37,2012-04-26 00:07:50,70
5096,1-675150672,Accepted-In Progress,2012-04-26 00:04:43,2012-04-26,Mikael,Org line A2,Major impact,,Thu,2012-02-15 20:26:37,2012-04-26 00:07:50,70
5097,1-675150672,Completed-Closed,2012-04-26 00:07:50,2012-04-26,Mikael,Org line A2,Major impact,,Thu,2012-02-15 20:26:37,2012-04-26 00:07:50,70
6384,1-732289301,Accepted-In Progress,2012-04-26 00:51:48,2012-04-26,-,Org line C,High impact,,Thu,2012-04-26 00:51:48,2012-05-22 22:24:42,26
6385,1-732289301,Queued-Awaiting Assignment,2012-04-26 01:01:56,2012-04-26,-,Org line C,High impact,,Thu,2012-04-26 00:51:48,2012-05-22 22:24:42,26
6386,1-732289301,Accepted-In Progress,2012-04-26 01:06:02,2012-04-26,Anith,Org line C,High impact,,Thu,2012-04-26 00:51:48,2012-05-22 22:24:42,26
6387,1-732289301,Accepted-In Progress,2012-04-26 01:08:42,2012-04-26,Hemanth,Org line C,High impact,,Thu,2012-04-26 00:51:48,2012-05-22 22:24:42,26
6039,1-704977245,Accepted-In Progress,2012-04-26 01:43:27,2012-04-26,Jonas,Org line C,High impact,,Thu,2012-03-30 00:39:14,2012-04-27 16:59:06,28
5784,1-698751834,Accepted-In Progress,2012-04-26 01:47:14,2012-04-26,Sreelesh,Org line C,Medium impact,,Thu,2012-03-18 00:47:28,2012-04-26 19:56:05,39
6301,1-722674364,Accepted-In Progress,2012-04-26 01:54:42,2012-04-26,Arun,Org line C,High impact,,Thu,2012-04-19 05:54:43,2012-05-08 18:19:49,19
6040,1-704977245,Queued-Awaiting Assignment,2012-04-26 01:57:01,2012-04-26,Martin,Org line C,High impact,,Thu,2012-03-30 00:39:14,2012-04-27 16:59:06,28
6302,1-722674364,Queued-Awaiting Assignment,2012-04-26 01:58:49,2012-04-26,Martin,Org line C,High impact,,Thu,2012-04-19 05:54:43,2012-05-08 18:19:49,19
6388,1-732289301,Accepted-Assigned,2012-04-26 02:05:30,2012-04-26,Rajkishore,Org line C,High impact,,Thu,2012-04-26 00:51:48,2012-05-22 22:24:42,26
6391,1-732357301,Accepted-In Progress,2012-04-26 02:18:15,2012-04-26,Rohit,Org line C,Medium impact,,Thu,2012-04-26 02:18:15,2012-05-14 22:27:02,18
6392,1-732357301,Accepted-Wait,2012-04-26 02:59:52,2012-04-26,Rohit,Org line C,Medium impact,,Thu,2012-04-26 02:18:15,2012-05-14 22:27:02,18
463,1-370436092,Accepted-In Progress,2012-04-26 03:07:12,2012-04-26,Marie Anne,Org line C,Major impact,,Thu,2010-04-29 17:23:20,2012-04-26 03:07:27,727
464,1-370436092,Completed-Closed,2012-04-26 03:07:27,2012-04-26,Marie Anne,Org line C,Major impact,,Thu,2010-04-29 17:23:20,2012-04-26 03:07:27,727
6050,1-706226212,Accepted-Wait,2012-04-26 12:54:31,2012-04-26,Jason,Org line A2,Medium impact,,Thu,2012-03-31 18:00:45,2012-05-09 23:29:51,39
5674,1-696097603,Completed-Closed,2012-04-26 16:28:41,2012-04-26,Lars-Erik,Org line C,Medium impact,,Thu,2012-03-13 00:23:15,2012-04-26 16:28:41,44
5887,1-700896142,Completed-Closed,2012-04-26 18:00:17,2012-04-26,Marlene,Org line G4,Medium impact,,Thu,2012-03-22 18:24:45,2012-04-26 18:00:17,34
5785,1-698751834,Completed-Closed,2012-04-26 19:56:05,2012-04-26,Sreelesh,Org line C,Medium impact,,Thu,2012-03-18 00:47:28,2012-04-26 19:56:05,39
6395,1-733169018,Accepted-In Progress,2012-04-26 21:19:24,2012-04-26,Michal,Org line A2,Medium impact,,Thu,2012-04-26 21:19:24,2012-05-14 21:16:48,17
6397,1-733336456,Accepted-In Progress,2012-04-26 23:59:06,2012-04-26,Dweep,Org line C,High impact,,Thu,2012-04-26 23:59:06,2012-05-23 20:56:40,26
5460,1-691146566,Completed-Closed,2012-04-27 00:59:04,2012-04-27,Dusan,Org line A2,Major impact,,Fri,2012-03-02 08:45:27,2012-04-27 00:59:04,55
6400,1-733451291,Accepted-In Progress,2012-04-27 02:37:17,2012-04-27,Edward,Org line C,High impact,,Fri,2012-04-27 02:37:17,2012-04-27 02:39:25,0
6401,1-733451291,Completed-Closed,2012-04-27 02:39:25,2012-04-27,Edward,Org line C,High impact,,Fri,2012-04-27 02:37:17,2012-04-27 02:39:25,0
3927,1-621061021,Completed-Closed,2012-04-27 11:58:43,2012-04-27,Jason,Org line A2,High impact,,Fri,2011-12-08 23:03:03,2012-04-27 11:58:43,140
5313,1-687309895,Completed-Closed,2012-04-27 14:09:05,2012-04-27,Chiranjeevi,Org line C,Medium impact,,Fri,2012-02-24 14:09:17,2012-04-27 14:09:05,62
6409,1-733649220,Accepted-In Progress,2012-04-27 14:41:52,2012-04-27,Prasad,Org line C,High impact,,Fri,2012-04-27 14:41:52,2012-04-27 21:44:06,0
6410,1-733649220,Queued-Awaiting Assignment,2012-04-27 14:45:17,2012-04-27,Prasad,Org line C,High impact,,Fri,2012-04-27 14:41:52,2012-04-27 21:44:06,0
5692,1-696714411,Completed-Closed,2012-04-27 15:25:40,2012-04-27,Preeti,Org line C,Medium impact,,Fri,2012-03-13 21:43:31,2012-04-27 15:25:40,44
6411,1-733649220,Accepted-In Progress,2012-04-27 16:33:50,2012-04-27,Varun,Org line C,High impact,,Fri,2012-04-27 14:41:52,2012-04-27 21:44:06,0
6041,1-704977245,Accepted-In Progress,2012-04-27 16:58:36,2012-04-27,Fabien,Org line C,High impact,,Fri,2012-03-30 00:39:14,2012-04-27 16:59:06,28
6042,1-704977245,Completed-Closed,2012-04-27 16:59:06,2012-04-27,Fabien,Org line C,High impact,,Fri,2012-03-30 00:39:14,2012-04-27 16:59:06,28
