,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
7463,case-9016,T06 Determine necessity of stop advice - complete,2011-08-19 20:23:02.680,2011-08-19,Resource06,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-08-19 20:18:13.372,2011-08-19 20:27:00.508,0
7464,case-9016,T10 Determine necessity to stop indication - complete,2011-08-19 20:27:00.508,2011-08-19,Resource06,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-08-19 20:18:13.372,2011-08-19 20:27:00.508,0
7453,case-9014,Confirmation of receipt - complete,2011-08-19 22:26:09.623,2011-08-19,Resource04,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-19 22:26:09.623,2011-08-24 20:36:04.081,4
7454,case-9014,T02 Check confirmation of receipt - complete,2011-08-19 22:26:29.407,2011-08-19,Resource04,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-19 22:26:09.623,2011-08-24 20:36:04.081,4
7455,case-9014,T04 Determine confirmation of receipt - complete,2011-08-19 22:26:53.536,2011-08-19,Resource04,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-19 22:26:09.623,2011-08-24 20:36:04.081,4
7456,case-9014,T05 Print and send confirmation of receipt - complete,2011-08-19 22:27:12.652,2011-08-19,Resource04,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-19 22:26:09.623,2011-08-24 20:36:04.081,4
7392,case-8983,Confirmation of receipt - complete,2011-08-22 16:46:15.702,2011-08-22,Resource02,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-08-22 16:46:15.702,2011-09-26 02:18:16.498,34
7393,case-8983,T02 Check confirmation of receipt - complete,2011-08-22 16:47:11.778,2011-08-22,Resource02,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-08-22 16:46:15.702,2011-09-26 02:18:16.498,34
7394,case-8983,T04 Determine confirmation of receipt - complete,2011-08-22 17:05:22.802,2011-08-22,Resource02,Group 3,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-08-22 16:46:15.702,2011-09-26 02:18:16.498,34
7395,case-8983,T05 Print and send confirmation of receipt - complete,2011-08-22 17:22:41.469,2011-08-22,Resource02,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-08-22 16:46:15.702,2011-09-26 02:18:16.498,34
7457,case-9014,T06 Determine necessity of stop advice - complete,2011-08-24 20:35:45.035,2011-08-24,Resource04,Group 1,channel:Internet,t06 determine necessity of stop advice,3-Wed,2011-08-19 22:26:09.623,2011-08-24 20:36:04.081,4
7458,case-9014,T10 Determine necessity to stop indication - complete,2011-08-24 20:36:04.081,2011-08-24,Resource04,Group 1,channel:Internet,t10 determine necessity to stop indication,3-Wed,2011-08-19 22:26:09.623,2011-08-24 20:36:04.081,4
7398,case-8986,Confirmation of receipt - complete,2011-08-26 20:50:15.651,2011-08-26,Resource14,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-26 20:50:15.651,2011-08-29 18:40:44.349,2
7399,case-8986,T02 Check confirmation of receipt - complete,2011-08-26 20:50:37.469,2011-08-26,Resource14,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-26 20:50:15.651,2011-08-29 18:40:44.349,2
7400,case-8986,T04 Determine confirmation of receipt - complete,2011-08-26 20:50:58.097,2011-08-26,Resource14,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-26 20:50:15.651,2011-08-29 18:40:44.349,2
7401,case-8986,T05 Print and send confirmation of receipt - complete,2011-08-26 20:51:21.604,2011-08-26,Resource14,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-08-26 20:50:15.651,2011-08-29 18:40:44.349,2
7402,case-8986,T06 Determine necessity of stop advice - complete,2011-08-29 18:40:23.636,2011-08-29,Resource14,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-08-26 20:50:15.651,2011-08-29 18:40:44.349,2
7403,case-8986,T10 Determine necessity to stop indication - complete,2011-08-29 18:40:44.349,2011-08-29,Resource14,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2011-08-26 20:50:15.651,2011-08-29 18:40:44.349,2
7396,case-8983,T06 Determine necessity of stop advice - complete,2011-09-26 02:17:48.604,2011-09-26,Resource02,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-08-22 16:46:15.702,2011-09-26 02:18:16.498,34
7397,case-8983,T10 Determine necessity to stop indication - complete,2011-09-26 02:18:16.498,2011-09-26,Resource02,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2011-08-22 16:46:15.702,2011-09-26 02:18:16.498,34
8176,case-9763,Confirmation of receipt - complete,2011-09-26 23:19:05.401,2011-09-26,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-09-26 23:19:05.401,2011-09-26 23:19:05.401,0
8134,case-9752,Confirmation of receipt - complete,2011-09-29 19:57:15.876,2011-09-29,Resource02,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-09-29 19:57:15.876,2011-09-29 20:01:49.251,0
8135,case-9752,T02 Check confirmation of receipt - complete,2011-09-29 19:58:42.158,2011-09-29,Resource02,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-09-29 19:57:15.876,2011-09-29 20:01:49.251,0
8136,case-9752,T04 Determine confirmation of receipt - complete,2011-09-29 19:59:06.872,2011-09-29,Resource02,Group 3,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-09-29 19:57:15.876,2011-09-29 20:01:49.251,0
8137,case-9752,T05 Print and send confirmation of receipt - complete,2011-09-29 19:59:45.692,2011-09-29,Resource02,Group 2,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-09-29 19:57:15.876,2011-09-29 20:01:49.251,0
8138,case-9752,T06 Determine necessity of stop advice - complete,2011-09-29 20:00:14.150,2011-09-29,Resource02,Group 1,channel:Internet,t06 determine necessity of stop advice,4-Thu,2011-09-29 19:57:15.876,2011-09-29 20:01:49.251,0
8139,case-9752,T10 Determine necessity to stop indication - complete,2011-09-29 20:01:49.251,2011-09-29,Resource02,Group 1,channel:Internet,t10 determine necessity to stop indication,4-Thu,2011-09-29 19:57:15.876,2011-09-29 20:01:49.251,0
8116,case-9748,Confirmation of receipt - complete,2011-09-30 23:42:14.628,2011-09-30,Resource03,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-09-30 23:42:14.628,2011-09-30 23:47:03.157,0
8117,case-9748,T02 Check confirmation of receipt - complete,2011-09-30 23:42:40.812,2011-09-30,Resource03,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-09-30 23:42:14.628,2011-09-30 23:47:03.157,0
8118,case-9748,T04 Determine confirmation of receipt - complete,2011-09-30 23:46:10.426,2011-09-30,Resource03,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-09-30 23:42:14.628,2011-09-30 23:47:03.157,0
8119,case-9748,T05 Print and send confirmation of receipt - complete,2011-09-30 23:46:24.649,2011-09-30,Resource03,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-09-30 23:42:14.628,2011-09-30 23:47:03.157,0
8120,case-9748,T06 Determine necessity of stop advice - complete,2011-09-30 23:46:40.636,2011-09-30,Resource03,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-09-30 23:42:14.628,2011-09-30 23:47:03.157,0
8121,case-9748,T10 Determine necessity to stop indication - complete,2011-09-30 23:47:03.157,2011-09-30,Resource03,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-09-30 23:42:14.628,2011-09-30 23:47:03.157,0
8128,case-9751,Confirmation of receipt - complete,2011-10-01 00:07:41.244,2011-10-01,Resource03,Group 1,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-10-01 00:07:41.244,2011-10-01 00:09:27.763,0
8129,case-9751,T02 Check confirmation of receipt - complete,2011-10-01 00:08:02.816,2011-10-01,Resource03,Group 4,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-10-01 00:07:41.244,2011-10-01 00:09:27.763,0
8130,case-9751,T04 Determine confirmation of receipt - complete,2011-10-01 00:08:19.588,2011-10-01,Resource03,Group 3,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-10-01 00:07:41.244,2011-10-01 00:09:27.763,0
8131,case-9751,T05 Print and send confirmation of receipt - complete,2011-10-01 00:08:35.867,2011-10-01,Resource03,Group 2,channel:Internet,t01--t05 confirm receipt,6-Sat,2011-10-01 00:07:41.244,2011-10-01 00:09:27.763,0
8132,case-9751,T06 Determine necessity of stop advice - complete,2011-10-01 00:08:50.711,2011-10-01,Resource03,Group 1,channel:Internet,t06 determine necessity of stop advice,6-Sat,2011-10-01 00:07:41.244,2011-10-01 00:09:27.763,0
8133,case-9751,T10 Determine necessity to stop indication - complete,2011-10-01 00:09:27.763,2011-10-01,Resource03,Group 1,channel:Internet,t10 determine necessity to stop indication,6-Sat,2011-10-01 00:07:41.244,2011-10-01 00:09:27.763,0
8140,case-9753,Confirmation of receipt - complete,2011-10-03 17:09:18.501,2011-10-03,Resource03,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-10-03 17:09:18.501,2011-10-03 17:12:25.979,0
8141,case-9753,T02 Check confirmation of receipt - complete,2011-10-03 17:09:49.069,2011-10-03,Resource03,Group 4,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-10-03 17:09:18.501,2011-10-03 17:12:25.979,0
8142,case-9753,T04 Determine confirmation of receipt - complete,2011-10-03 17:10:26.100,2011-10-03,Resource03,Group 3,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-10-03 17:09:18.501,2011-10-03 17:12:25.979,0
8143,case-9753,T05 Print and send confirmation of receipt - complete,2011-10-03 17:10:42.990,2011-10-03,Resource03,Group 2,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-10-03 17:09:18.501,2011-10-03 17:12:25.979,0
8144,case-9753,T06 Determine necessity of stop advice - complete,2011-10-03 17:10:58.831,2011-10-03,Resource03,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2011-10-03 17:09:18.501,2011-10-03 17:12:25.979,0
8145,case-9753,T10 Determine necessity to stop indication - complete,2011-10-03 17:12:25.979,2011-10-03,Resource03,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2011-10-03 17:09:18.501,2011-10-03 17:12:25.979,0
0,case-10011,Confirmation of receipt - complete,2011-10-11 21:45:40.276,2011-10-11,Resource21,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-10-11 21:45:40.276,2011-11-25 00:37:16.553,44
1,case-10011,T02 Check confirmation of receipt - complete,2011-10-12 16:26:25.398,2011-10-12,Resource10,Group 4,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-10-11 21:45:40.276,2011-11-25 00:37:16.553,44
47,case-10062,Confirmation of receipt - complete,2011-10-18 21:34:39.087,2011-10-18,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-10-18 21:34:39.087,2011-10-18 21:34:39.087,0
84,case-10071,Confirmation of receipt - complete,2011-10-19 17:56:55.204,2011-10-19,Resource21,Group 1,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-10-19 17:56:55.204,2012-01-18 18:50:57.577,91
85,case-10071,T02 Check confirmation of receipt - complete,2011-10-19 17:57:39.722,2011-10-19,Resource21,Group 4,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-10-19 17:56:55.204,2012-01-18 18:50:57.577,91
86,case-10071,T04 Determine confirmation of receipt - complete,2011-10-19 17:58:15.323,2011-10-19,Resource21,Group 3,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-10-19 17:56:55.204,2012-01-18 18:50:57.577,91
87,case-10071,T05 Print and send confirmation of receipt - complete,2011-10-19 17:58:36.018,2011-10-19,Resource21,Group 2,channel:Internet,t01--t05 confirm receipt,3-Wed,2011-10-19 17:56:55.204,2012-01-18 18:50:57.577,91
88,case-10071,T06 Determine necessity of stop advice - complete,2011-10-19 17:58:54.326,2011-10-19,Resource21,Group 1,channel:Internet,t06 determine necessity of stop advice,3-Wed,2011-10-19 17:56:55.204,2012-01-18 18:50:57.577,91
110,case-10075,Confirmation of receipt - complete,2011-10-20 19:57:52.783,2011-10-20,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-10-20 19:57:52.783,2011-10-20 19:57:52.783,0
89,case-10071,T10 Determine necessity to stop indication - complete,2011-10-20 22:06:59.060,2011-10-20,Resource21,Group 1,channel:Internet,t10 determine necessity to stop indication,4-Thu,2011-10-19 17:56:55.204,2012-01-18 18:50:57.577,91
203,case-10139,Confirmation of receipt - complete,2011-10-21 18:07:16.084,2011-10-21,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-10-21 18:07:16.084,2011-10-21 18:07:16.084,0
227,case-10163,Confirmation of receipt - complete,2011-10-27 18:17:24.156,2011-10-27,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-10-27 18:17:24.156,2011-10-27 18:17:24.156,0
307,case-10228,Confirmation of receipt - complete,2011-10-31 19:14:35.980,2011-10-31,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-10-31 19:14:35.980,2011-10-31 19:14:35.980,0
314,case-10244,Confirmation of receipt - complete,2011-11-03 01:13:16.366,2011-11-03,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-11-03 01:13:16.366,2011-11-03 01:13:16.366,0
406,case-10354,Confirmation of receipt - complete,2011-11-07 17:48:39.290,2011-11-07,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-11-07 17:48:39.290,2011-11-07 17:48:39.290,0
572,case-10511,Confirmation of receipt - complete,2011-11-18 00:11:00.004,2011-11-18,Resource03,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-11-18 00:11:00.004,2011-11-18 00:16:57.113,0
573,case-10511,T02 Check confirmation of receipt - complete,2011-11-18 00:11:23.105,2011-11-18,Resource03,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-11-18 00:11:00.004,2011-11-18 00:16:57.113,0
574,case-10511,T04 Determine confirmation of receipt - complete,2011-11-18 00:11:43.109,2011-11-18,Resource03,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-11-18 00:11:00.004,2011-11-18 00:16:57.113,0
575,case-10511,T05 Print and send confirmation of receipt - complete,2011-11-18 00:12:03.851,2011-11-18,Resource03,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-11-18 00:11:00.004,2011-11-18 00:16:57.113,0
576,case-10511,T06 Determine necessity of stop advice - complete,2011-11-18 00:16:28.264,2011-11-18,Resource03,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-11-18 00:11:00.004,2011-11-18 00:16:57.113,0
577,case-10511,T10 Determine necessity to stop indication - complete,2011-11-18 00:16:57.113,2011-11-18,Resource03,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-11-18 00:11:00.004,2011-11-18 00:16:57.113,0
636,case-10563,Confirmation of receipt - complete,2011-11-22 20:56:11.144,2011-11-22,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-11-22 20:56:11.144,2011-11-22 20:56:11.144,0
656,case-10582,Confirmation of receipt - complete,2011-11-24 18:15:49.144,2011-11-24,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-11-24 18:15:49.144,2011-11-24 18:15:49.144,0
2,case-10011,T03 Adjust confirmation of receipt - complete,2011-11-25 00:36:51.302,2011-11-25,Resource21,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-10-11 21:45:40.276,2011-11-25 00:37:16.553,44
3,case-10011,T02 Check confirmation of receipt - complete,2011-11-25 00:37:16.553,2011-11-25,Resource21,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-10-11 21:45:40.276,2011-11-25 00:37:16.553,44
729,case-10660,Confirmation of receipt - complete,2011-12-02 17:29:50.103,2011-12-02,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-12-02 17:29:50.103,2011-12-02 17:29:50.103,0
820,case-10779,Confirmation of receipt - complete,2011-12-08 00:52:49.492,2011-12-08,Resource09,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-12-08 00:52:49.492,2011-12-08 01:00:46.464,0
821,case-10779,T06 Determine necessity of stop advice - complete,2011-12-08 00:56:56.564,2011-12-08,Resource09,Group 1,channel:Internet,t06 determine necessity of stop advice,4-Thu,2011-12-08 00:52:49.492,2011-12-08 01:00:46.464,0
822,case-10779,T02 Check confirmation of receipt - complete,2011-12-08 00:58:29.727,2011-12-08,Resource09,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-12-08 00:52:49.492,2011-12-08 01:00:46.464,0
823,case-10779,T10 Determine necessity to stop indication - complete,2011-12-08 00:59:40.804,2011-12-08,Resource09,Group 1,channel:Internet,t10 determine necessity to stop indication,4-Thu,2011-12-08 00:52:49.492,2011-12-08 01:00:46.464,0
824,case-10779,T04 Determine confirmation of receipt - complete,2011-12-08 01:00:17.096,2011-12-08,Resource09,Group 3,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-12-08 00:52:49.492,2011-12-08 01:00:46.464,0
825,case-10779,T05 Print and send confirmation of receipt - complete,2011-12-08 01:00:46.464,2011-12-08,Resource09,Group 2,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-12-08 00:52:49.492,2011-12-08 01:00:46.464,0
915,case-10864,Confirmation of receipt - complete,2011-12-16 21:08:04.183,2011-12-16,Resource03,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-12-16 21:08:04.183,2012-01-13 00:48:18.252,27
909,case-10863,Confirmation of receipt - complete,2012-01-07 02:12:33.877,2012-01-07,Resource20,Group 1,channel:Internet,t01--t05 confirm receipt,6-Sat,2012-01-07 02:12:33.877,2012-01-09 19:02:31.647,2
910,case-10863,T02 Check confirmation of receipt - complete,2012-01-07 02:13:03.650,2012-01-07,Resource20,Group 4,channel:Internet,t01--t05 confirm receipt,6-Sat,2012-01-07 02:12:33.877,2012-01-09 19:02:31.647,2
911,case-10863,T04 Determine confirmation of receipt - complete,2012-01-07 02:13:26.748,2012-01-07,Resource20,Group 3,channel:Internet,t01--t05 confirm receipt,6-Sat,2012-01-07 02:12:33.877,2012-01-09 19:02:31.647,2
912,case-10863,T05 Print and send confirmation of receipt - complete,2012-01-07 02:13:47.123,2012-01-07,Resource20,Group 2,channel:Internet,t01--t05 confirm receipt,6-Sat,2012-01-07 02:12:33.877,2012-01-09 19:02:31.647,2
913,case-10863,T06 Determine necessity of stop advice - complete,2012-01-09 19:01:58.448,2012-01-09,Resource20,Group 1,channel:Internet,t06 determine necessity of stop advice,1-Mon,2012-01-07 02:12:33.877,2012-01-09 19:02:31.647,2
914,case-10863,T10 Determine necessity to stop indication - complete,2012-01-09 19:02:31.647,2012-01-09,Resource20,Group 1,channel:Internet,t10 determine necessity to stop indication,1-Mon,2012-01-07 02:12:33.877,2012-01-09 19:02:31.647,2
826,case-10788,Confirmation of receipt - complete,2012-01-13 00:13:12.379,2012-01-13,Resource14,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2012-01-13 00:13:12.379,2012-01-13 00:18:11.016,0
827,case-10788,T02 Check confirmation of receipt - complete,2012-01-13 00:13:56.588,2012-01-13,Resource14,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2012-01-13 00:13:12.379,2012-01-13 00:18:11.016,0
828,case-10788,T04 Determine confirmation of receipt - complete,2012-01-13 00:14:33.885,2012-01-13,Resource14,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2012-01-13 00:13:12.379,2012-01-13 00:18:11.016,0
